textid	text	target
518	Adaptable Alternative Power Supply for Sub- Saharan Africa’ .	PROPN PROPN NOUN PROPN ADP PROPN PROPN PROPN PUNCT
519	Ya bụ akụrụngwa bụ igwe na- ewèta ọkụ , site n’ igwè solar bụ nke na- enyere ya aka ịdọta ike sitere n’ anyanwụ , jìgide ike ahụ wee na- ekesà ya dịka ọkụ n’ ụlọ , ma ọ bụ n’ ụlọ ọrụ .	PRON AUX NOUN AUX NOUN AUX VERB NOUN PUNCT ADP ADP NOUN NOUN AUX PRON AUX VERB PRON NOUN VERB ADV VERB ADP PROPN PUNCT VERB ADV DET VERB AUX VERB PRON ADV NOUN ADP NOUN PUNCT CCONJ PRON AUX ADP NOUN NOUN PUNCT
520	N’ okwu ya n’ Awka dịka ọ na- anabata ndị ahụ , aka na- achị steeti ahụ bụ gọvanọ Willie Obianọ , nke onye nọchitere anya ya bụ osote ya bụ dọkịta Nkem Okeke kwupùtara nnọọ na steeti ahụ na- eme nke ọma na ngalaba agụmakwụkwọ nakwa ngalaba niile .	ADP NOUN PRON ADP PROPN ADV PRON AUX VERB PRON DET PUNCT NOUN AUX VERB NOUN DET AUX NOUN PROPN PROPN SCONJ ADV PRON VERB NOUN PRON AUX NOUN PRON AUX NOUN PROPN PROPN VERB INTJ ADV NOUN DET AUX VERB PRON ADJ ADP NOUN NOUN CCONJ NOUN DET PUNCT
521	O kwuru na Anambra nwere nnọọ ụmụakụkwọ nwere ezi ọgụgụ isi a chọrọ iji wee soro ndị sitere mba ụwa dị iche iche wee sọọ mpi ma nwetekwa mmeri dị ịtụ n’ anya , ma kwuo na naanị ihe ha chọrọ bụ agbamume na nkwàdo .	PRON VERB ADV PROPN VERB INTJ NOUN VERB ADJ NOUN NOUN PRON VERB VERB VERB VERB PRON VERB NOUN PROPN AUX ADJ ADJ VERB VERB NOUN SCONJ VERB NOUN AUX VERB ADP NOUN PUNCT AUX VERB ADV DET PRON PRON VERB AUX NOUN CCONJ NOUN PUNCT
522	O kwukwazịrị na ọchịchị nọ ugbua na steeti ahụ agaghị ada mbà chaa chaa na nkwàdo ọ na- enye ụmụakwụkwọ na ngalaba agụmakwụkwọ ya bụ steeti .	PRON VERB ADV NOUN VERB ADV ADP NOUN DET VERB VERB ADV INTJ INTJ ADP VERB PRON AUX VERB NOUN ADP NOUN NOUN PRON AUX NOUN PUNCT
523	Na mbụ n’ okwu mmalite ya , kọmishọna steeti ahụ na- ahụ maka agụmakwụkwọ , bụ ọkammụta Kate Omenụgha mere ka a mara na nturu ugo ahụ ụmụakwụkwọ ahụ nwètara bụ n’ ihi ịgbà dara ụda gọvanọ Obianọ tigoro na ngalaba mmụta steeti ahụ .	ADP ADJ ADP NOUN ADJ PRON PUNCT NOUN NOUN DET AUX VERB ADV NOUN PUNCT AUX NOUN PROPN PROPN VERB ADV PRON VERB ADV VERB NOUN DET NOUN DET VERB AUX ADP ADV NOUN VERB NOUN NOUN PROPN VERB ADP NOUN VERB NOUN DET PUNCT
524	Ndị St Patrick’ buru ụzọ kụrụ bandị n’ ụtụtụ Satọdee ahụ gagharịa .	DET NOUN PROPN VERB ADJ VERB NOUN ADP ADJ NOUN DET VERB PUNCT
525	Ha si n’ ụlọụka ha kụrụ ya gaa Nkwo Amenyi wee lọchighatakwa .	PRON VERB ADP NOUN PRON VERB PRON VERB PROPN PROPN VERB VERB PUNCT
526	Ka nke ahụ gachara , ụkọchukwu nọ n’ isi n’ ụlọụka ahụ Cathedral Administrator’ bụ Rev Fr’ .	ADV PRON DET VERB PUNCT NOUN VERB ADP ADJ ADP NOUN DET NOUN NOUN AUX NOUN NOUN PUNCT
527	Mathew Attansey kara aja maasị dị asọ ebe ọ nọ gwa ha ka ha ñomie Mary , nne dị asọ ma tọọrọ ụmụ ha ezi ukpụrụ .	PROPN PROPN VERB NOUN NOUN AUX ADJ PRON PRON VERB VERB PRON ADV PRON VERB PROPN PUNCT NOUN AUX ADJ SCONJ VERB NOUN PRON ADJ NOUN PUNCT
528	Ọ kpọkuru ndị nne ka ha na- apụta apụta ka ha wee lụọ ọlụ n’ obi ọcha .	PRON VERB DET NOUN ADV PRON AUX VERB VERB ADV PRON VERB VERB NOUN ADP NOUN ADJ PUNCT
529	O kwuru si , “ ị pụta ịmụta ihe wee na- alụ ọlụ n’ ezinaụlọ gị .	PRON VERB VERB PUNCT PUNCT PRON VERB VERB PRON VERB AUX VERB NOUN ADP NOUN PRON PUNCT
530	Ka ndị nne na- aza oku a na- akpọ ha ka ha wee na- amụta . ”	ADV DET NOUN AUX VERB NOUN PRON AUX VERB PRON ADV PRON VERB AUX VERB PUNCT PUNCT
531	OTU nwata akwụkwọ nke Ijo Mimo High School , Akure , aha ya bụ Temitayo Oluwole esila n’ elu osisi mango daa wee nwụọ .	NUM NOUN NOUN ADP PROPN PROPN ADJ NOUN PUNCT PROPN PUNCT NOUN PRON AUX PROPN PROPN VERB ADP ADJ NOUN NOUN VERB VERB VERB PUNCT
532	E kwuru na ọ bụ onyenkuzi ha , Oriaku Kura ziri ya ka ọ ghọtara ya mango ka ha mechara ọmụmụ ihe ụbọchị Satọdee .	PRON VERB ADV PRON AUX NOUN PRON PUNCT NOUN PROPN VERB PRON ADV PRON VERB PRON NOUN SCONJ PRON VERB VERB PRON NOUN PROPN PUNCT
533	Nwata akwụkwọ ahụ bụ onyeisi ụmụakwụkwọ senior prefect’ bụ onye nke anọ darala ma nwụọ n’ osisi mango ahụ nke pụtara na ụmụakwụkwọ atọ anwụọla na mango ahụ na mbụ .	NOUN NOUN DET AUX NOUN NOUN ADJ NOUN AUX PART ADP DET VERB SCONJ VERB ADP NOUN NOUN DET PRON VERB ADV NOUN NUM VERB ADP NOUN DET ADP ADJ PUNCT
534	Mgbe ọ dara ada ahụ ma kụọ isi n’ ala , a gbara mbọ izọ ndụ ya site n’ ibu ya gaa ụlọọgwụ atọ tupu ọ nwụọ na Trauma Centre , Ondo .	ADV PRON VERB VERB DET SCONJ VERB NOUN ADP NOUN PUNCT PART VERB NOUN VERB NOUN PRON SCONJ AUX VERB PRON VERB NOUN NUM ADV PRON VERB ADP PROPN PROPN PUNCT PROPN PUNCT
535	N’ okwu ọ gwara ndị nta akụkọ n’ Akure , onye uweojii image maker’ nke steeti ahụ Femi Joseph kwuru na ahụbeghị onye nkuzi ahụ ziri Temitayo ka ọ ghọtara ya mango , wee nye iwu ka o jiri ọsọ wụchaa n’ ogige ndị uweoji .	ADP NOUN PRON VERB DET NOUN NOUN ADP PROPN PUNCT DET NOUN NOUN NOUN ADP NOUN DET PROPN PROPN VERB ADV VERB DET NOUN DET VERB PROPN ADV PRON VERB PRON NOUN PUNCT VERB VERB NOUN ADV PRON VERB VERB VERB ADP NOUN DET NOUN PUNCT
536	O nyere nwunye ya bụ Mariam Essien iwu ka ọ hapụ ịdị na- enwe mmekọrịta n’ ebe ndị agbataobi ha nọ .	PRON VERB NOUN PRON AUX PROPN PROPN NOUN ADV PRON VERB VERB AUX VERB VERB ADP PRON DET NOUN PRON VERB PUNCT
537	Di na nwunye ahụ ebiela afọ olemole ma jide ụmụ abụọ .	NOUN CCONJ NOUN DET VERB NOUN DET SCONJ VERB NOUN NUM PUNCT
538	Onye uweojii okwu dị n’ aka n’ akụkụ nke ya kwuru na nsogbụ dapụtara ụbọchị ya bụ nwoke lọtara ọlụ wee hụ nwunye ya n’ usoekwu kitchen ebe ya na nwunye onye agbataobi ha na- akpa nkata .	DET NOUN NOUN AUX ADP NOUN ADP ADP PRON PRON VERB ADV NOUN VERB NOUN PRON AUX NOUN VERB NOUN VERB VERB NOUN PART ADP NOUN NOUN PRON PRON CCONJ NOUN DET NOUN PRON AUX VERB NOUN PUNCT
539	O kwuru na nwoke ahụ ji iwe na nwunye ya nupuuru ya isi wee buru mmiri gbọrọ agbọ nke nwunye ya sinyere iji see semovita wee wụọ ya .	PRON VERB ADV NOUN DET VERB NOUN ADV NOUN PRON VERB PRON NOUN VERB VERB NOUN VERB VERB ADV NOUN PRON VERB VERB VERB NOUN VERB VERB PART PUNCT
540	Ka ọ dị ugbu a , onye Majie ji ya bụ okwu , Oriaku O . A Teluwo enyela iwu ka a tọhapụgodụ Essien bail n’ ọnọdụ ịkwu otu narị naira tinyekwara otu onye maara ya surety n’ ụdị ọnụ ego ahụkwa .	ADV PRON AUX ADV DET PUNCT DET NOUN VERB PRON AUX NOUN PUNCT NOUN PROPN PUNCT PROPN PROPN VERB NOUN ADV PRON VERB PROPN VERB ADP NOUN VERB DET NUM NOUN VERB NUM PRON VERB PRON NOUN ADP NOUN NOUN NOUN DET PUNCT
541	O kwuru na ọ ga- anọgọdu na nga ruo mgbe o wetezuru ihe e kwuru .	PRON VERB ADV PRON AUX VERB ADP NOUN VERB ADV PRON VERB PRON PRON VERB PUNCT
542	E yigharịrị ikpe ahụ ka ọ dịbazie ma ọnwa April dị n’ ụbọchị iri na asaa ; ebe onye a wụrụ mmiri ọkụ ka nọ n’ ụlọọgwụ ka a mara ma ọ ga- adị mma .	PRON VERB NOUN DET AUX PRON VERB VERB NOUN PROPN AUX ADP NOUN NUM CCONJ NUM SCONJ SCONJ PRON PRON VERB NOUN ADJ AUX VERB ADP NOUN ADV PRON VERB VERB PART AUX VERB ADJ PUNCT
543	Mmemme akwamozu ahụ , nke e mere màlite n’ abalị iri abụọ na asatọ wee ruo n’ abalị iri atọ na otù nke ọnwa Maachị ahọ a bụ nke weere ọnọdụ n’ ezinụlọ be di ya dị n’ Umuhu Ụkpọr , bụ isi obodo okpuru ọchịchị Nnewi South nke steeti Anambra .	NOUN NOUN DET PUNCT NUM PRON VERB VERB ADP NOUN NUM DET CCONJ NUM VERB VERB ADP NOUN NUM NUM CCONJ NUM ADP NOUN PROPN NOUN DET AUX PRON VERB NOUN ADP NOUN NOUN NOUN PRON AUX ADP PROPN PROPN PUNCT AUX ADJ NOUN ADP NOUN PROPN PROPN ADP NOUN PROPN PUNCT
544	Ndị oriakụ ụmụ Mama Josephine , nke gụnyere oriakụ Paulyn Nwachukwu , oriakụ Ify Nwachukwu na oriakụ Ijeoma Nwachukwu , tínyéré ụmụ- ụmụ ya ,	DET NOUN NOUN NOUN PROPN PUNCT PART VERB NOUN PROPN PROPN PUNCT NOUN PROPN PROPN CCONJ NOUN PROPN PROPN PUNCT VERB NOUN NOUN PRON PUNCT
545	nke gụnyere nwaada Ebere Nwachukwu na maazị Nọnso Nwachukwu gbàkwàrà ezi àmà bànyere ezi ọrụ na ezi ndụ nke mama bìrì n’ ụwa , ma kwuo na ha ga- esòsi ụkpụrụ ahụ ọ tọbara ha ike , iji wee biekwa ndụ zuru òkè dịka ya onwe ya bìrì .	PRON VERB NOUN PROPN PROPN CCONJ NOUN PROPN PROPN VERB ADJ NOUN VERB ADJ NOUN CCONJ ADJ NOUN ADP NOUN VERB ADP PROPN PUNCT SCONJ VERB ADV PRON AUX VERB NOUN DET PART VERB PRON ADV PUNCT VERB VERB VERB NOUN VERB ADV SCONJ PRON PRON PRON VERB PUNCT
546	Onyeisioche Director- General’ nke NAFDAC bụ Ọkammụta Moji Adeyeye n’ ozi ya dọrọ ndị mmadụ aka na ntị ma kwuo na e ji asụsụ bekee English na French’ wee depụta ihe n’ ọgwụ ọjọọ ahụ .	NOUN NOUN NOUN ADP PROPN AUX NOUN PROPN PROPN ADP NOUN PRON VERB DET NOUN NOUN ADP NOUN SCONJ VERB ADV PRON VERB NOUN PROPN PROPN CCONJ PROPN VERB VERB PRON ADP NOUN ADJ DET PUNCT
547	Nwaanyị ahụ nọ n’ isi na NAFDAC kọwara na ndị na- alụ ọgwụ Dukoral Oral Chorela Vaccine’ nke ezigbo ya bụ Valneva Canada Inc’ enweghị akara NAFDAC .	NOUN DET VERB ADP NOUN ADP PROPN VERB ADV PRON AUX VERB NOUN PROPN PROPN PROPN PROPN ADP ADJ PRON AUX PROPN PROPN PROPN VERB NOUN PROPN PUNCT
548	N’ ihi ya ọ dọrọ ndị nile na- ere ma na- ekesa ọgwụ tinyere ndị na- atụ mgbere ya ka ha kpachara anya ha .	ADP ADV PRON PRON VERB PRON DET AUX VERB SCONJ AUX VERB NOUN VERB PRON AUX VERB NOUN PART ADV PRON VERB NOUN PRON PUNCT
549	Maazị Dandaura gàzịrị n’ ihu mee ka a mara na a kà na- eme nnyòcha miri èmì bànyere nkè ahụ , nke mgbe e mechara ya , a kpụpụ ndị ahụ ụlọ ikpe ma were usoro iwu nyụchaa ha anya .	NOUN PROPN VERB ADP ADP VERB ADV PRON VERB ADV PRON AUX AUX VERB NOUN VERB VERB VERB PRON DET PUNCT ADV ADV PRON VERB PRON PUNCT PRON VERB NUM DET NOUN NOUN SCONJ VERB NOUN NOUN VERB PRON NOUN PUNCT
550	Okoli , onye kwupụtara nke a site n’ okwu ọ gwara ndị News Agency of Nigeria’ NAN Abuja kọwara ogbugbu ahụ e gburu ya bụ nwa amadị dịka nke jọgburu onwe ya .	PROPN PUNCT PRON VERB PRON DET ADP ADP NOUN PRON VERB DET NOUN NOUN ADP PROPN PROPN PROPN VERB NOUN DET PRON VERB PRON AUX NOUN NOUN ADV PRON VERB PRON PRON PUNCT
551	O kwuru na ogbugbu ahụ bụ nke dapụtara site n’ ihe gbasara nsọgbụ ajọ otu nzuzo cult’ nke dị n’ etiti ndị Nigeria bị mba South Africa .	PRON VERB ADV NOUN DET AUX PRON VERB ADP ADP NOUN VERB NOUN ADJ NOUN NOUN NOUN PRON AUX ADP ADP DET PROPN VERB NOUN PROPN PROPN PUNCT
552	O kwupụtara na a gbagburu ya bụ nwoke onye nke e jiri Ire wee mara na Sunnysidde Pretoria South Africa .	PRON VERB ADV PRON VERB PRON AUX VERB PRON PRON PRON VERB PROPN VERB VERB ADP PROPN PROPN PROPN PROPN PUNCT
553	Ọ gara n’ ihu kọwaa na ọtụtụ ndị Nigeria atufuola ndụ ha site n’ ihe gbasara otu ọjọọ ihe karịrị mmadụ iri abụọ na ise n’ ime afọ abụọ .	PRON VERB ADP ADP VERB ADV DET DET PROPN VERB NOUN PRON ADP ADP PRON VERB NOUN ADJ PRON ADJ NOUN NUM NUM CCONJ NUM ADP ADP NOUN NUM PUNCT
554	Ọ rịọzịrị ndị isi ọchịchị mba ahụ ka ha na- eleru anya n’ okwu nile nke dapụtara oge ọbụla ma kpee ikpe ziri ezi .	PRON VERB PRON NOUN NOUN NOUN DET ADV PRON AUX VERB NOUN ADP NOUN DET PRON VERB NOUN DET SCONJ VERB NOUN VERB VERB PUNCT
555	Onye bụ Consul General’ nke Nigeria na Johannesburg South Africa , Maazị Godwin Adama kwukwara sị ; “ ogbugbu nke gbadoro ụkwụ na ihe gbasara otu ọjọọ cult’ n’ ime ụmụ Nigeria agafeela oke na South Africa . ”	PRON AUX NOUN NOUN ADP PROPN CCONJ PROPN PROPN PROPN PUNCT NOUN PROPN PROPN VERB VERB PUNCT PUNCT NOUN PRON VERB NOUN ADP PRON VERB NOUN ADJ NOUN ADP ADP NOUN PROPN VERB NOUN ADP PROPN PROPN PUNCT PUNCT
556	N’ okwu ya banyere nke ahụ , kọmishọna steeti ahụ na- ahụ maka gburugburu , bụ maazị Mike Okonkwọ kwuru na nnwụchikọ ahụ a nwụchikọrọ ndị ahụ dabara nnọọ adaba na mbọ gọọmenti steeti ahụ na- agba ịhụ na e gbochiri nsogbo na mkpamkpa nke ólùlù , mbize na idè mmiri na- akpa na steeti ahụ .	ADP NOUN PRON VERB PRON DET PUNCT NOUN NOUN DET AUX VERB ADV NOUN PUNCT AUX NOUN PROPN PROPN VERB ADV NOUN DET PRON VERB PRON DET VERB INTJ VERB ADP NOUN NOUN NOUN VERB AUX VERB VERB ADV PRON VERB NOUN CCONJ NOUN PRON VERB PUNCT PROPN CCONJ PROPN PROPN AUX VERB ADP NOUN DET PUNCT
557	O mere ka a mara na mmiri ahụ ndị ahụ na- asapụta ma na- agbachikakwa n’ okirikiri ebe ahụ niile oge ha na- asa ụgbọala nà- emebisi okporo ụzọ na gburugburu ebe ahụ , n’ ihi na ebe ahụ abụghị ebe kwesiri ekwesi ịnọ wee mee ihe dị otu ahụ chaa chaa .	PRON VERB ADV PRON VERB ADV NOUN DET PRON DET AUX VERB CCONJ AUX VERB ADP NOUN PRON DET DET NOUN PRON AUX VERB NOUN AUX VERB NOUN NOUN ADP NOUN PRON DET PUNCT ADP ADV ADV PART DET VERB PRON VERB VERB VERB VERB VERB PRON AUX ADV DET INTJ INTJ PUNCT
558	Ọ kwara àrịrị na a dọọla ndị ahụ aka ntị ọtụtụ ùgboro ma degakwara ha akwụkwọ ka ha kwagharịa ọnọdụ ha ma kwụsị ime ihe dị òtù ahụ n’ ebe ahụ , mana ha añaghịdịrị ntị , ma ya fọdụzie irube isi , wee ruzie ugbu a nwụchikọrọ ha .	PRON VERB NOUN ADV PRON VERB PRON DET NOUN NOUN DET NOUN CCONJ VERB PRON NOUN ADV PRON VERB NOUN PRON SCONJ VERB VERB PRON AUX ADV DET ADP PRON DET PUNCT CCONJ PRON VERB NOUN PUNCT SCONJ PRON VERB VERB NOUN PUNCT VERB VERB ADV PRON VERB PRON PUNCT
559	N’ okwu ya bànyere nke ahụ , osote onyeisi oche òtù ahụ jikọtara ndị na- anya Keke na maaghara ahụ , bụ maazị Ekene Ifediata mere ka a mara na ọ bụ ụbọchị Mọndee ka ndị ahụ a na- enyo ènyò na ha na- anakọsị ego n’ ụzọ iwu na- akwàdòghị kụrụ onye òtù ha ihe ọkụkụ ahụ ,	ADP NOUN PRON VERB PRON DET PUNCT NOUN NOUN NOUN NOUN DET VERB PRON AUX VERB NOUN ADP NOUN DET PUNCT AUX NOUN PROPN PROPN VERB ADV PRON VERB ADV PRON AUX NOUN PROPN ADV PRON DET PRON AUX VERB VERB ADV PART AUX VERB NOUN ADP NOUN NOUN AUX VERB VERB DET NOUN PRON PRON NOUN DET PUNCT
560	nke na o kubìchaalarị ume , tupu e buruzie ya gaa n’ ụlọ ọgwụ , ebe ọ bụ naanị site n’ inye aka Chineka ka e jiri megide ya ihe , o wee laghachita azụ , wee dịkwa ndụ ọzọ .	PRON ADV PRON VERB NOUN PUNCT ADV PART VERB PRON VERB ADP NOUN NOUN PUNCT PRON PRON AUX DET ADP ADP VERB NOUN PROPN ADV PRON VERB VERB PRON PRON PUNCT PART VERB VERB ADP PUNCT VERB AUX NOUN DET PUNCT
561	O kwuru na ndị ahụ na- akapụ ha òtù puku Naịra kwà ụbọchị na mpaghara nnukwu ahịa Ọnịtsha , ebe ndị òtù ọzọ na- akapụkwa ha otu puku Naịra ọzọ na mpaghara ụzọ nke siri Ọnịtsha gaba Owerri , na- agbanyeghị akwụkwọ ikike niile ha na- azụkọsị .	PRON VERB ADV PRON DET AUX VERB PRON NUM NUM NOUN DET NOUN ADP NOUN ADJ NOUN PROPN PUNCT PRON DET NOUN DET AUX VERB PART NUM NUM NOUN DET ADP NOUN NOUN PRON VERB PROPN VERB PROPN PUNCT AUX VERB NOUN NOUN DET PRON AUX VERB PUNCT
562	Ọ sịkwa na ọ bụ otu a ka ndị ahụ sì anakọsị ha ego ụbọchị ọbụla , na- agbanyeghị na gọọmenti steeti ahụ amàchiela ihe dị òtù ahụ .	PRON VERB ADV PRON AUX ADV DET ADV PRON DET VERB VERB PART NOUN NOUN DET PUNCT AUX VERB ADV NOUN NOUN DET VERB PRON AUX ADV CCONJ PUNCT
563	Ọ kpọkùzịrị aka na- achị steeti ahụ , bụ gọvanọ Obianọ na kọmishọna steeti ahụ na- ahụ maka azụmahịa ,	PRON VERB NOUN AUX VERB NOUN DET PUNCT AUX NOUN PROPN CCONJ NOUN NOUN DET AUX VERB ADV NOUN PUNCT
564	ADA Anambra gbara afọ iri na otu 11 aha ya bụ Amarachukwu Akwuobi , onye nke na- agụ akwụkwọ na Ladyswell International School’ nke dị na Dublin , Ireland , eturula ugo dịka ọka ibe n’ asompi edemede nke onyeisi ala mba ahụ Irish Prime Minister’ s School Writing Competition .	PROPN PROPN VERB NOUN NUM CCONJ NUM NUM NOUN PART AUX PROPN PROPN PUNCT PRON PRON AUX VERB NOUN ADP PROPN PROPN PROPN PRON AUX ADP PROPN PUNCT PROPN PUNCT VERB NOUN ADV VERB NOUN ADP NOUN NOUN ADP NOUN NOUN NOUN DET PROPN NOUN NOUN X NOUN VERB NOUN PUNCT
565	Nwaada Akwuobi , onye nke ezinaụlọ ya bi na mba Ireland bụ onye Aguleri nke dị n’ okpuru ọchịchị Anambra East na steeti Anambra .	NOUN PROPN PUNCT PRON PRON NOUN PRON VERB ADP NOUN PROPN AUX PRON PROPN PART AUX ADP ADP NOUN PROPN PROPN ADP NOUN PROPN PUNCT
566	Ọ bụ nwa Dọkịnta Jossy Akwuobi , onye nke bikwa na mba ahụ .	PRON AUX NOUN NOUN PROPN PROPN PUNCT PRON PRON VERB ADP NOUN DET PUNCT
567	Edemebe ahụ nke onyeisiala mba Ireland bụ nke ụmụakwụkwọ mba ahụ na- emerube ma bụrụkwa nke na- ekwo ekwo .	NOUN DET PRON NOUN NOUN PROPN AUX ADP NOUN NOUN DET AUX VERB CCONJ AUX PRON AUX VERB VERB PUNCT
568	Ogbugbu egburu ndị a biara ka ọgachara izu ole na ole ndị Fulani na- achị ehi wakporo nwatakiri nwagbọghọ Mada , meruo ya ahụ ma gbukwaa ya .	NOUN VERB PRON DET VERB ADV VERB NOUN PRON CCONJ PART DET PROPN AUX VERB NOUN VERB ADJ NOUN PROPN PUNCT VERB PRON NOUN CCONJ VERB PRON PUNCT
569	Nke a butere ọgbaghara n’ etiti ndị obodo ahụ na ndị Fulani na- achị ehi .	PRON DET VERB NOUN ADP ADP DET NOUN CCONJ AUX DET PROPN AUX VERB NOUN PUNCT
570	Onye omebe iwu na- anọchite anya okpuru ọchịchị Akwanga n’ ụlọ omebe iwu ala anyị bụ Senale bụ Philip Gyunka kwuru ezinaụlọ ahụ na- emerube emume igu nwa aha bụ ndị egburu nna , nne na nwa ha nwoke na ya bụ nwakpo .	DET NOUN NOUN AUX VERB NOUN ADP NOUN PROPN ADP NOUN NOUN NOUN NOUN PRON AUX NOUN AUX PROPN PROPN VERB NOUN DET AUX VERB NOUN VERB NOUN NOUN AUX PRON VERB NOUN PUNCT NOUN CCONJ NOUN PRON NOUN ADP PART AUX VERB PUNCT
571	Ọ gakwara n’ ihu katọọ ogbugbo egburu ndị a , okwukwara na nwaanyị dị ime na okenye nke gafegoro afọ otu nari bụ ndị alakwara ndụ ha n’ ike .	PRON VERB ADP ADP VERB NOUN VERB PRON DET PUNCT VERB SCONJ NOUN AUX NOUN CCONJ ADJ PART VERB NOUN NUM NUM AUX PART VERB NOUN PRON ADP ADV PUNCT
572	Omekwara ka anyị mata na ndị a gburu ụmụnwaanyị na ụmụaka aka ha dị ọcha .	VERB ADV PART VERB ADV PRON DET VERB NOUN CCONJ NOUN NOUN PRON AUX ADJ PUNCT
573	Onyeisi obodo Mada bụ Samuel Gamu- yare kwuru na ihe nke a mere ha dịka egbe igwe nke n’ agba n’ abalị .	NOUN NOUN PROPN AUX PROPN PROPN PROPN VERB ADV DET PRON DET VERB PRON ADV NOUN NOUN PRON ADP VERB ADP NOUN PUNCT
574	Okwukwara na mgbe ha kpọtụrụ ndị uweojii nọ na mpaghara ahụ , na ndị isi aba okpu a alalari .	VERB ADV ADV PRON VERB DET NOUN VERB ADP NOUN DET PUNCT ADV DET NOUN VERB NOUN DET VERB PUNCT
575	O mekwara ka anyị mata na ndị oji egbe aga nwere mkparita ụka ha na ndị na emerube mmemme ahụ tupu ha agbaba egbe aghara aghara , n’ ụfọdụ ndị oji egbe aga bụ ndị ha hụrụ ihu ha nke ọma bụrụkwa ndị enyefegworo aha ha n’ aka ndị ọlụ nchekwa .	PRON VERB ADV PRON VERB ADV DET VERB NOUN VERB VERB VERB NOUN PRON CCONJ DET AUX VERB NOUN DET ADV PRON VERB NOUN VERB VERB PUNCT ADP DET PRON VERB NOUN VERB AUX PRON PART VERB NOUN PRON ADV ADV AUX PART VERB NOUN PRON ADP NOUN PART NOUN NOUN PUNCT
576	Okwukwaziri na ajọ ọnọdụ a bụ ihe ha na- atụghị anya ya , na nke agbagwojuru ha anya bụ na obodo Mada bụ obodo ọma nke e ji udo na ihunanya na idi n’ otu were mara na ha amaghịzị ihe mere ndị otu Fulani na- achị ehi ga- eji tinye ha n’ ajọ ọnọdụ a .	VERB ADV ADJ NOUN DET AUX PRON PRON AUX VERB NOUN PRON PUNCT CCONJ PRON VERB PRON NOUN AUX ADV NOUN PROPN AUX NOUN ADJ PRON PRON VERB NOUN CCONJ NOUN CCONJ VERB ADP NUM VERB VERB ADV PRON VERB PRON VERB DET NOUN PROPN AUX VERB NOUN AUX VERB VERB PRON ADP ADJ NOUN DET PUNCT
577	Kọmishọna , site n’ ozi ahụ gakwara n’ ihu kpọkuo onye ọbụla na steeti ahụ ka o nye aka n’ ịkwàlite na ịhụ na e nwere ezi ọnọdụ gburugburu bụ ịgbà , dịka ọ bụ ihe dị oke mkpà ga- ényékwa aka n’ ịkwàlite mmepe na ịma mma nke steeti ahụ .	NOUN PUNCT ADP ADP NOUN DET VERB ADP ADP VERB PRON DET ADP NOUN DET ADV PRON VERB NOUN ADP VERB CCONJ VERB ADV PRON VERB ADJ NOUN NOUN AUX ADJ PUNCT ADV PRON AUX PRON AUX ADJ NOUN ADP VERB NOUN ADP VERB NOUN CCONJ VERB ADJ ADP NOUN DET PUNCT
578	Onye ọbụla nupùrù isi na ntuzi aka ahụ ma kachie ntị na- ebugharị ma ọ bụ na- ere ahịa n’ okporo ụzọ , dịka ozi ahụ siri kwuo , ga- abụzịkwa onye a ga- anwụchikọ , kpụpụ ụlọ ikpe ozigbo , ma were usoro iwu tie ya mmanwụ .	PRON DET VERB NOUN ADP VERB NOUN DET SCONJ VERB NOUN AUX VERB CCONJ PRON AUX AUX VERB NOUN ADP ADP NOUN PUNCT ADV NOUN DET VERB VERB PUNCT AUX AUX PART PRON AUX VERB PUNCT VERB NOUN NOUN ADV PUNCT CCONJ VERB NOUN NOUN VERB PART NOUN PUNCT
579	Anyị ga- echeta na ọtụtụ ndị mmadụ atụfuola ndị ha na nke ndị ha hụrụ n’ anya site n’ ịzụ ahịa mbugharị na ịzụ ahịa n’ okporo ụzọ , n’ ihi ọtụtụ ihe egwu dị iche iche na- esi na ya apụtakarị oge ọbụla .	PRON AUX VERB ADV DET DET NOUN VERB PRON PART CCONJ PART PART PART VERB ADP NOUN ADP ADP VERB NOUN VERB CCONJ VERB NOUN ADP NOUN NOUN PUNCT ADP ADV DET PRON NOUN AUX ADJ ADJ AUX VERB ADP PART VERB NOUN DET PUNCT
580	Ọnwụ nwata nwaanyị ahụ gbagwojuru ndị mmadụ anya n’ ihi na ha amaghị ihe kpatara ya .	NOUN ADJ NOUN DET VERB DET NOUN NOUN ADP ADV ADV PRON VERB PRON VERB PRON PUNCT
581	Ebe ụfọdụ na- ekwu na o gburu onwe ya ndị ụfọdụ na- ekwu na e gburu ya egbu .	SCONJ DET AUX VERB ADV PRON VERB PRON PRON PRON DET AUX VERB ADV PRON VERB PRON VERB PUNCT
582	Nwa amadi a , onye a maara dịka Mmili ka a gbàgburu n’ ime ụgbọala ya ụbọchị Tuuzdee mgbe ọ gara ịzụrụ onwe ya ihe n’ ahịa Oyè Nimo , bụkwazị ebe a nọrọ wee kwàá mgbọ dị egwù site n’ aka ndị a maghị ndị ha bụ .	NOUN NOUN DET PUNCT PRON PART VERB ADV PROPN ADV PRON VERB ADP ADP NOUN PRON NOUN PROPN ADV PRON VERB VERB PART PART PRON ADP NOUN PROPN PROPN PUNCT AUX PRON PRON VERB VERB VERB NOUN AUX ADV ADP ADP NOUN PRON PRON VERB PRON PART AUX PUNCT
